Id,Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Default,Cred_length
23342,31,72000,RENT,0.0,HOMEIMPROVEMENT,8000,7.9,0,0.11,N,7
13601,23,94800,MORTGAGE,7.0,DEBTCONSOLIDATION,6000,14.27,0,0.06,Y,3
16115,23,58200,MORTGAGE,2.0,PERSONAL,13000,,0,0.22,N,3
2241,24,31000,MORTGAGE,8.0,HOMEIMPROVEMENT,8000,5.42,0,0.26,N,4
4310,22,40000,MORTGAGE,0.0,EDUCATION,4000,12.73,0,0.1,Y,2
17191,24,94000,RENT,6.0,HOMEIMPROVEMENT,9600,12.99,0,0.1,N,2
2589,24,35256,RENT,2.0,DEBTCONSOLIDATION,3000,10.74,0,0.09,N,2
22810,32,58000,OWN,3.0,VENTURE,8000,13.85,0,0.14,N,10
19855,35,36000,OWN,3.0,VENTURE,8000,12.53,0,0.22,N,10
1003,25,58000,RENT,6.0,VENTURE,18000,,1,0.31,N,4
5146,25,62604,RENT,2.0,PERSONAL,9000,,0,0.14,N,3
21405,30,48000,MORTGAGE,13.0,VENTURE,10950,,0,0.23,N,9
19757,29,40800,RENT,2.0,DEBTCONSOLIDATION,3500,11.97,0,0.09,Y,9
6298,26,33600,RENT,4.0,DEBTCONSOLIDATION,6000,10.71,0,0.18,N,3
26874,27,115752,MORTGAGE,6.0,DEBTCONSOLIDATION,10000,11.36,0,0.09,N,7
18797,35,19200,RENT,4.0,PERSONAL,1200,7.29,1,0.06,N,10
13227,24,42000,RENT,9.0,DEBTCONSOLIDATION,12125,,0,0.29,N,3
31122,37,78000,RENT,14.0,EDUCATION,10200,13.06,0,0.13,Y,13
16141,22,45000,RENT,3.0,EDUCATION,5000,11.11,0,0.11,N,4
16605,24,127000,MORTGAGE,3.0,HOMEIMPROVEMENT,12000,15.05,0,0.09,Y,3
28774,29,92004,MORTGAGE,12.0,MEDICAL,10000,9.63,0,0.11,N,9
24927,29,60000,RENT,2.0,VENTURE,11200,14.22,0,0.19,Y,10
29693,43,35300,MORTGAGE,5.0,MEDICAL,10000,10.25,0,0.28,N,13
32334,70,30000,RENT,0.0,DEBTCONSOLIDATION,1000,17.49,1,0.03,Y,21
13150,23,105000,RENT,0.0,EDUCATION,12000,12.61,0,0.11,N,2
12767,22,72000,RENT,6.0,MEDICAL,12000,12.99,0,0.17,Y,3
29379,36,125000,RENT,0.0,HOMEIMPROVEMENT,18000,11.11,0,0.14,N,11
27850,28,300000,MORTGAGE,12.0,EDUCATION,10125,15.23,0,0.03,N,6
26850,27,115000,MORTGAGE,0.0,EDUCATION,12000,7.29,0,0.1,N,6
24727,27,75000,MORTGAGE,0.0,HOMEIMPROVEMENT,23200,,0,0.31,N,9
12421,25,42500,RENT,1.0,DEBTCONSOLIDATION,12000,12.69,0,0.28,N,3
21656,28,50000,OWN,12.0,VENTURE,6000,6.03,0,0.12,N,9
31996,41,69000,RENT,15.0,DEBTCONSOLIDATION,4000,16.29,1,0.06,N,13
30763,43,36000,RENT,0.0,MEDICAL,9000,5.79,0,0.25,N,17
26302,34,80000,RENT,6.0,EDUCATION,14000,14.27,0,0.17,Y,7
16900,24,44000,MORTGAGE,5.0,DEBTCONSOLIDATION,22800,17.27,1,0.52,N,3
9231,26,22800,RENT,4.0,DEBTCONSOLIDATION,5000,13.57,0,0.22,N,4
11089,25,48000,RENT,2.0,EDUCATION,10000,11.86,0,0.21,N,3
5566,22,71000,RENT,5.0,MEDICAL,5000,,0,0.07,N,3
18195,28,178000,RENT,5.0,EDUCATION,25000,14.46,1,0.14,Y,7
32265,42,64464,MORTGAGE,13.0,MEDICAL,30000,19.03,1,0.4,N,14
25722,33,36000,RENT,5.0,EDUCATION,12200,9.99,1,0.34,N,6
22593,27,62900,RENT,9.0,MEDICAL,7450,15.99,1,0.1,N,10
31815,36,150000,MORTGAGE,20.0,DEBTCONSOLIDATION,10000,,0,0.07,N,16
17906,29,280000,MORTGAGE,6.0,VENTURE,15000,12.99,0,0.05,N,7
26438,30,102000,MORTGAGE,8.0,HOMEIMPROVEMENT,15000,15.62,0,0.15,Y,8
10120,26,65000,MORTGAGE,4.0,EDUCATION,5000,11.89,0,0.08,N,4
9864,24,65000,MORTGAGE,8.0,VENTURE,7200,17.58,0,0.11,Y,4
10287,25,83000,RENT,3.0,EDUCATION,9600,10.99,0,0.12,N,2
3857,25,38880,MORTGAGE,1.0,PERSONAL,9500,7.51,0,0.24,N,4
30589,40,32000,RENT,2.0,DEBTCONSOLIDATION,8000,14.96,1,0.25,Y,17
16264,22,41500,RENT,6.0,PERSONAL,2500,15.62,0,0.06,N,2
18697,32,25000,OTHER,3.0,DEBTCONSOLIDATION,11200,7.88,1,0.45,N,5
3477,26,36000,RENT,7.0,VENTURE,10750,16.0,0,0.3,Y,4
25410,27,65000,RENT,0.0,PERSONAL,12000,,0,0.18,N,5
1010,22,62000,RENT,0.0,MEDICAL,18000,13.85,0,0.29,Y,4
15440,25,135000,MORTGAGE,0.0,VENTURE,16000,,0,0.12,Y,3
5363,23,45000,OWN,,EDUCATION,15000,14.79,0,0.33,N,4
24412,29,72000,MORTGAGE,0.0,VENTURE,24000,10.99,0,0.33,N,6
28381,27,66300,MORTGAGE,11.0,MEDICAL,21000,15.62,1,0.27,Y,10
11752,25,75000,MORTGAGE,9.0,PERSONAL,10000,11.34,0,0.13,Y,2
8568,26,59000,MORTGAGE,9.0,PERSONAL,6000,7.51,0,0.1,N,4
6311,25,29000,RENT,0.0,MEDICAL,6000,13.49,1,0.21,N,3
13506,23,92700,MORTGAGE,2.0,VENTURE,25000,10.99,0,0.27,N,4
18001,28,200000,MORTGAGE,12.0,EDUCATION,25000,7.9,0,0.13,N,9
29686,45,35004,MORTGAGE,5.0,DEBTCONSOLIDATION,10000,,0,0.29,Y,17
23135,30,60000,MORTGAGE,13.0,VENTURE,12250,7.51,0,0.2,N,6
26407,27,30000,RENT,0.0,MEDICAL,14300,10.39,1,0.48,N,6
20627,30,38400,RENT,2.0,PERSONAL,9800,11.48,0,0.26,N,5
934,21,24000,MORTGAGE,0.0,VENTURE,3000,7.9,0,0.13,N,4
17686,26,62500,RENT,7.0,MEDICAL,12000,12.23,0,0.19,Y,4
30097,43,98760,RENT,8.0,VENTURE,5000,14.84,0,0.05,N,14
18367,33,20640,OWN,0.0,HOMEIMPROVEMENT,6250,14.84,0,0.3,N,7
30420,39,54996,OWN,6.0,VENTURE,5500,7.51,0,0.1,N,11
7197,21,52000,MORTGAGE,5.0,DEBTCONSOLIDATION,5000,7.9,0,0.1,N,3
22517,33,49000,RENT,6.0,MEDICAL,7200,12.42,0,0.15,N,7
24450,33,54000,RENT,13.0,VENTURE,10000,8.9,0,0.19,N,5
1343,22,26000,MORTGAGE,2.0,EDUCATION,2000,7.4,0,0.08,N,2
8709,26,35000,RENT,10.0,PERSONAL,8000,,0,0.23,N,3
8551,26,52704,MORTGAGE,8.0,HOMEIMPROVEMENT,3000,10.95,1,0.06,N,4
774,23,84000,RENT,7.0,PERSONAL,20000,11.11,0,0.24,N,4
16827,21,65000,MORTGAGE,5.0,EDUCATION,10000,6.03,0,0.15,N,3
29920,37,117000,RENT,10.0,EDUCATION,10000,7.66,0,0.09,N,11
14860,22,89250,MORTGAGE,3.0,MEDICAL,25000,12.53,1,0.24,N,4
32120,39,35000,RENT,8.0,MEDICAL,8000,13.22,0,0.23,N,16
31336,37,88296,MORTGAGE,8.0,HOMEIMPROVEMENT,15000,10.14,0,0.17,N,14
1148,24,75000,RENT,0.0,DEBTCONSOLIDATION,17000,12.53,0,0.23,N,2
2954,25,20000,RENT,0.0,MEDICAL,3100,11.71,0,0.15,N,4
26173,28,50000,RENT,2.0,VENTURE,14000,6.54,0,0.28,N,6
10243,24,66000,MORTGAGE,7.0,VENTURE,11200,13.99,0,0.17,N,2
12475,26,82000,MORTGAGE,7.0,VENTURE,7000,12.42,0,0.09,N,3
10246,23,66000,MORTGAGE,7.0,VENTURE,2700,10.74,0,0.04,N,3
11208,24,51000,RENT,1.0,EDUCATION,10000,11.83,0,0.2,N,2
25178,32,34310,RENT,2.0,VENTURE,12000,14.96,1,0.35,Y,8
470,25,102000,RENT,9.0,DEBTCONSOLIDATION,23600,13.49,0,0.23,N,4
26993,33,120000,MORTGAGE,3.0,MEDICAL,14000,7.29,0,0.12,N,8
28353,33,30000,RENT,2.0,MEDICAL,6000,19.42,1,0.2,Y,9
28063,27,110000,MORTGAGE,4.0,HOMEIMPROVEMENT,2500,8.07,0,0.02,N,10
30424,42,55000,MORTGAGE,1.0,VENTURE,16500,12.69,0,0.3,N,11
31304,42,82000,RENT,10.0,VENTURE,12000,13.24,0,0.15,Y,13
7962,23,54008,RENT,5.0,DEBTCONSOLIDATION,7000,9.91,0,0.13,N,3
14611,21,110000,MORTGAGE,5.0,DEBTCONSOLIDATION,10000,6.54,0,0.09,N,2
20221,30,39552,MORTGAGE,2.0,VENTURE,12375,10.37,0,0.31,N,9
12359,23,80000,MORTGAGE,7.0,EDUCATION,17000,12.21,0,0.21,N,2
6006,25,70000,RENT,3.0,MEDICAL,5600,7.9,0,0.08,N,4
24550,34,60000,RENT,1.0,EDUCATION,10000,9.62,0,0.17,N,9
30887,37,69000,OWN,12.0,HOMEIMPROVEMENT,12000,9.32,0,0.17,N,13
19172,29,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,15000,9.63,0,0.5,N,8
18167,33,140004,RENT,7.0,EDUCATION,25000,15.58,0,0.18,N,10
29944,39,55000,RENT,1.0,DEBTCONSOLIDATION,4975,12.21,0,0.09,N,11
26117,28,55000,RENT,2.0,MEDICAL,13800,11.83,0,0.25,N,6
22108,33,30000,RENT,0.0,PERSONAL,6500,8.49,0,0.22,N,5
27749,34,101000,RENT,0.0,VENTURE,16000,6.17,0,0.16,N,9
22873,27,24000,RENT,2.0,DEBTCONSOLIDATION,8000,7.29,1,0.33,N,7
18363,28,56000,RENT,7.0,EDUCATION,20000,18.25,1,0.36,N,6
9360,24,61289,MORTGAGE,8.0,PERSONAL,2000,11.49,0,0.03,N,4
8586,24,22100,RENT,4.0,EDUCATION,8000,13.23,1,0.36,N,2
20263,30,39996,MORTGAGE,8.0,MEDICAL,10000,12.73,0,0.25,N,6
25039,34,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,11000,10.99,0,0.14,N,6
11800,24,76000,MORTGAGE,8.0,DEBTCONSOLIDATION,13500,9.99,0,0.18,N,3
27199,27,57720,RENT,12.0,DEBTCONSOLIDATION,15000,,0,0.26,N,6
20233,30,39600,MORTGAGE,5.0,DEBTCONSOLIDATION,3000,10.38,0,0.08,N,10
30687,45,61000,MORTGAGE,2.0,DEBTCONSOLIDATION,11600,13.48,0,0.19,N,11
32322,61,51000,RENT,2.0,MEDICAL,20000,14.09,1,0.39,N,21
21502,33,48000,MORTGAGE,1.0,PERSONAL,20000,16.07,0,0.42,N,10
17329,25,76000,MORTGAGE,3.0,EDUCATION,20000,6.54,0,0.26,N,2
9545,22,56400,MORTGAGE,6.0,PERSONAL,25000,16.4,1,0.44,N,3
13876,23,97000,MORTGAGE,8.0,PERSONAL,4000,16.32,0,0.04,Y,3
176,24,200000,MORTGAGE,3.0,VENTURE,24000,7.49,0,0.12,N,4
16071,25,115000,MORTGAGE,4.0,PERSONAL,20000,6.91,0,0.17,N,4
11503,21,75000,MORTGAGE,4.0,EDUCATION,7125,9.99,0,0.1,N,4
7275,21,21000,RENT,6.0,EDUCATION,6500,11.89,1,0.31,N,4
15873,25,220000,MORTGAGE,5.0,VENTURE,25000,10.75,0,0.11,N,2
14763,23,114600,MORTGAGE,7.0,EDUCATION,10000,13.06,0,0.09,N,3
1623,24,48720,RENT,2.0,MEDICAL,1500,14.35,0,0.03,Y,2
1236,25,43000,RENT,3.0,VENTURE,16000,11.49,1,0.37,N,2
6335,22,49000,MORTGAGE,6.0,EDUCATION,2400,5.79,0,0.05,N,4
2234,26,80952,RENT,6.0,EDUCATION,13200,16.77,0,0.16,N,4
28079,27,84000,RENT,8.0,VENTURE,7200,,0,0.09,N,10
5152,22,44000,MORTGAGE,5.0,DEBTCONSOLIDATION,7200,7.29,0,0.16,N,3
5718,22,46000,MORTGAGE,6.0,EDUCATION,6000,12.68,0,0.13,Y,4
18495,31,23000,OWN,13.0,PERSONAL,4500,5.79,0,0.2,N,9
4004,23,55000,RENT,4.0,MEDICAL,4000,12.53,0,0.07,N,2
25904,34,92000,MORTGAGE,14.0,HOMEIMPROVEMENT,16000,11.11,0,0.17,N,7
2394,26,48996,RENT,8.0,DEBTCONSOLIDATION,2500,14.59,1,0.05,N,2
32141,39,50000,MORTGAGE,1.0,PERSONAL,8000,7.68,0,0.16,N,11
28548,27,115000,MORTGAGE,0.0,MEDICAL,12000,7.29,0,0.1,N,6
5918,24,19800,RENT,1.0,DEBTCONSOLIDATION,5600,5.79,1,0.28,N,3
21123,35,45000,MORTGAGE,2.0,VENTURE,1000,,0,0.02,N,10
12188,22,80000,MORTGAGE,6.0,EDUCATION,16000,11.99,0,0.2,N,3
25352,28,27600,RENT,3.0,VENTURE,3000,13.57,0,0.11,N,10
5769,23,46394,MORTGAGE,7.0,MEDICAL,15000,13.47,0,0.32,N,2
2436,22,23000,RENT,1.0,MEDICAL,2800,21.74,1,0.12,N,4
23583,28,64700,MORTGAGE,4.0,EDUCATION,12000,,0,0.19,N,7
23362,29,76000,RENT,2.0,HOMEIMPROVEMENT,8000,11.36,0,0.11,N,5
2562,26,31131,RENT,0.0,MEDICAL,3000,13.36,1,0.1,Y,4
31925,36,45000,RENT,0.0,MEDICAL,19750,13.35,1,0.44,N,14
3746,22,25440,RENT,6.0,EDUCATION,4000,5.42,0,0.16,N,4
14445,22,80750,MORTGAGE,1.0,MEDICAL,24000,15.99,1,0.25,N,4
9871,23,42000,RENT,3.0,DEBTCONSOLIDATION,9000,7.51,0,0.21,N,4
10666,26,37500,RENT,1.0,DEBTCONSOLIDATION,10000,8.94,0,0.27,N,3
7772,23,36000,RENT,3.0,EDUCATION,7000,9.99,0,0.19,N,3
1327,23,26000,OWN,7.0,PERSONAL,2000,10.36,0,0.08,N,2
11729,23,75000,MORTGAGE,0.0,EDUCATION,3200,8.0,0,0.04,N,3
6613,22,44000,MORTGAGE,6.0,MEDICAL,5000,5.42,1,0.11,N,4
7796,23,38500,RENT,2.0,MEDICAL,7000,11.14,0,0.18,N,2
5735,21,47000,RENT,1.0,MEDICAL,5300,7.66,0,0.11,N,2
14251,21,102000,MORTGAGE,0.0,EDUCATION,18000,14.96,0,0.18,N,3
24099,27,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,5500,13.49,0,0.08,Y,10
3276,22,18700,RENT,3.0,EDUCATION,3600,8.9,1,0.19,N,4
2746,23,54000,RENT,7.0,PERSONAL,12000,,0,0.22,Y,3
23521,30,98000,RENT,14.0,PERSONAL,8525,10.78,1,0.09,N,9
8294,22,57000,MORTGAGE,1.0,VENTURE,3200,5.99,0,0.06,N,4
8083,23,51000,RENT,3.0,DEBTCONSOLIDATION,7200,14.67,1,0.14,N,3
25200,33,42000,RENT,3.0,DEBTCONSOLIDATION,12000,13.57,0,0.29,N,7
9853,23,40000,RENT,4.0,VENTURE,9000,7.49,0,0.23,N,3
17828,24,48200,RENT,3.0,VENTURE,5000,10.38,0,0.1,N,3
14972,23,120000,MORTGAGE,7.0,EDUCATION,18225,,0,0.15,N,3
20278,29,65000,RENT,3.0,VENTURE,4000,7.74,0,0.06,N,6
3674,26,14000,RENT,2.0,VENTURE,4000,,1,0.29,N,3
20830,29,43200,OWN,13.0,PERSONAL,4625,5.42,0,0.11,N,6
8011,22,34000,RENT,5.0,VENTURE,7200,7.9,0,0.21,N,4
19125,29,30000,MORTGAGE,2.0,DEBTCONSOLIDATION,1600,10.25,0,0.05,N,9
3865,22,36000,RENT,6.0,VENTURE,4000,,0,0.11,N,4
27125,27,19200,RENT,4.0,PERSONAL,1500,7.14,0,0.08,N,10
11465,22,45000,RENT,0.0,EDUCATION,4000,12.98,0,0.09,Y,3
9886,25,44640,RENT,4.0,PERSONAL,9000,10.65,0,0.2,N,4
15672,21,151000,MORTGAGE,5.0,VENTURE,8000,11.12,0,0.05,N,2
5161,23,44000,MORTGAGE,0.0,MEDICAL,5500,6.17,0,0.13,N,4
27067,27,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,10000,11.14,0,0.08,N,6
19038,29,68500,RENT,4.0,DEBTCONSOLIDATION,2000,,0,0.03,N,9
5444,24,57692,RENT,2.0,HOMEIMPROVEMENT,5000,13.23,0,0.09,Y,3
14810,23,45000,RENT,7.0,PERSONAL,15000,12.84,1,0.33,N,3
12925,26,73008,MORTGAGE,4.0,DEBTCONSOLIDATION,15000,15.68,1,0.21,Y,3
268,23,15000,OWN,7.0,MEDICAL,4475,,1,0.3,N,4
518,23,99996,RENT,3.0,DEBTCONSOLIDATION,22000,7.88,0,0.22,N,4
7159,23,72000,RENT,0.0,MEDICAL,7000,7.9,0,0.1,N,2
17752,24,110000,RENT,5.0,PERSONAL,12000,7.9,0,0.11,N,3
15786,25,172000,MORTGAGE,9.0,EDUCATION,12000,11.86,0,0.07,N,4
6360,24,49000,MORTGAGE,2.0,VENTURE,20000,15.57,0,0.41,Y,4
12322,22,74000,MORTGAGE,3.0,PERSONAL,10000,11.83,1,0.14,N,3
26592,28,32568,RENT,3.0,EDUCATION,15000,,1,0.46,N,9
10199,23,65748,MORTGAGE,6.0,EDUCATION,8800,9.63,0,0.13,N,3
2358,23,40000,RENT,0.0,DEBTCONSOLIDATION,2500,,0,0.06,N,2
6023,25,48000,MORTGAGE,9.0,MEDICAL,3500,5.42,0,0.07,N,4
7342,22,52500,MORTGAGE,3.0,DEBTCONSOLIDATION,4000,10.65,0,0.08,N,4
16408,22,22800,MORTGAGE,0.0,EDUCATION,3000,8.94,0,0.13,N,4
27095,29,121722,MORTGAGE,8.0,DEBTCONSOLIDATION,7200,,0,0.06,N,7
17590,25,140000,MORTGAGE,9.0,PERSONAL,35000,10.59,0,0.25,N,4
26463,28,102500,MORTGAGE,12.0,MEDICAL,6000,5.79,0,0.06,N,8
937,22,24000,MORTGAGE,5.0,EDUCATION,5000,7.9,0,0.21,N,2
12684,22,58000,RENT,3.0,MEDICAL,12000,,1,0.21,N,3
31748,41,135000,MORTGAGE,2.0,MEDICAL,20000,9.25,0,0.15,N,13
10461,22,30000,RENT,4.0,EDUCATION,10000,11.86,1,0.33,N,2
3459,21,57000,RENT,6.0,HOMEIMPROVEMENT,10800,16.77,1,0.19,N,4
27140,32,125000,MORTGAGE,3.0,VENTURE,21000,11.71,0,0.17,N,10
32071,37,88000,RENT,4.0,EDUCATION,25000,19.66,1,0.28,Y,15
13492,26,92400,MORTGAGE,8.0,MEDICAL,14500,7.88,0,0.16,N,4
20472,30,31000,RENT,1.0,MEDICAL,4800,13.43,0,0.15,Y,5
4965,24,42000,RENT,8.0,MEDICAL,5000,5.42,0,0.12,N,2
27167,27,55000,RENT,4.0,VENTURE,15000,12.42,0,0.27,N,10
30975,41,42600,RENT,0.0,VENTURE,10000,15.62,1,0.23,Y,12
2774,23,34200,MORTGAGE,,MEDICAL,5500,7.49,0,0.16,N,4
267,25,180000,MORTGAGE,3.0,VENTURE,9950,11.26,0,0.06,N,2
31453,42,96000,MORTGAGE,9.0,PERSONAL,5100,5.42,0,0.05,N,14
3119,23,35500,MORTGAGE,8.0,EDUCATION,9000,7.49,0,0.25,N,3
8420,25,57700,MORTGAGE,9.0,HOMEIMPROVEMENT,9000,,0,0.16,N,3
30144,36,47500,MORTGAGE,8.0,DEBTCONSOLIDATION,2700,5.79,0,0.06,N,14
1210,22,54000,RENT,3.0,DEBTCONSOLIDATION,16075,10.37,0,0.3,N,3
29650,37,60000,RENT,0.0,DEBTCONSOLIDATION,3000,12.53,0,0.05,Y,11
13073,24,87600,MORTGAGE,8.0,EDUCATION,3000,5.99,0,0.03,N,2
14905,26,120000,MORTGAGE,10.0,DEBTCONSOLIDATION,23000,6.62,0,0.19,N,3
1085,21,24000,MORTGAGE,2.0,EDUCATION,5000,8.7,0,0.21,N,2
8495,26,29760,RENT,6.0,MEDICAL,7750,9.62,0,0.26,N,4
740,21,21600,OWN,,VENTURE,7125,6.99,0,0.33,N,3
9595,21,62916,MORTGAGE,5.0,EDUCATION,15000,11.49,0,0.24,N,4
6218,23,28284,RENT,8.0,VENTURE,6000,7.66,0,0.21,N,4
8852,25,42500,RENT,1.0,PERSONAL,8000,,0,0.19,Y,4
3036,24,65004,RENT,0.0,HOMEIMPROVEMENT,3200,9.99,0,0.05,N,4
17137,23,29856,RENT,0.0,PERSONAL,10300,8.94,1,0.34,N,2
15168,24,24000,RENT,1.0,EDUCATION,1500,,0,0.06,N,3
19580,29,56400,RENT,1.0,DEBTCONSOLIDATION,3000,7.9,1,0.05,N,6
26974,27,120000,MORTGAGE,11.0,PERSONAL,8000,5.99,0,0.07,N,6
27576,27,150000,MORTGAGE,7.0,DEBTCONSOLIDATION,20000,,0,0.13,N,9
11571,24,68000,RENT,3.0,PERSONAL,10000,16.02,0,0.15,Y,2
23641,29,45000,RENT,0.0,DEBTCONSOLIDATION,9000,12.69,0,0.2,N,7
28817,34,60000,RENT,14.0,MEDICAL,10000,13.57,0,0.17,N,6
24707,28,69000,MORTGAGE,5.0,DEBTCONSOLIDATION,25000,19.41,1,0.36,Y,5
21875,32,50000,MORTGAGE,1.0,MEDICAL,7500,10.39,0,0.15,N,7
1769,23,18000,RENT,2.0,EDUCATION,2000,14.79,0,0.11,N,3
18715,35,50000,RENT,11.0,MEDICAL,16000,9.91,1,0.32,N,5
3708,25,19404,RENT,0.0,DEBTCONSOLIDATION,4000,8.63,1,0.21,N,3
18183,29,163000,RENT,4.0,DEBTCONSOLIDATION,25000,9.91,0,0.15,N,5
31182,49,74000,MORTGAGE,20.0,DEBTCONSOLIDATION,12000,17.99,1,0.16,N,15
6679,21,55000,RENT,3.0,EDUCATION,6000,10.99,0,0.11,N,3
7626,24,93500,RENT,2.0,VENTURE,6400,13.23,0,0.07,Y,3
21812,28,50000,MORTGAGE,3.0,PERSONAL,3000,,0,0.06,N,10
7430,22,47000,MORTGAGE,6.0,MEDICAL,24000,10.37,1,0.51,N,4
1499,26,41000,RENT,1.0,MEDICAL,1300,7.9,0,0.03,N,4
3562,24,45000,RENT,0.0,MEDICAL,3600,6.91,0,0.08,N,4
6659,22,54996,RENT,4.0,VENTURE,6000,10.75,0,0.11,N,3
22648,29,56700,OWN,14.0,MEDICAL,11000,10.62,0,0.19,N,6
130,24,44000,RENT,2.0,DEBTCONSOLIDATION,25000,15.33,1,0.57,N,2
24712,28,74000,RENT,12.0,HOMEIMPROVEMENT,10000,11.71,0,0.14,N,8
11451,24,75000,MORTGAGE,4.0,PERSONAL,11125,13.49,0,0.15,N,4
3220,22,55000,RENT,7.0,MEDICAL,3500,9.99,0,0.06,N,3
4880,23,32000,RENT,5.0,HOMEIMPROVEMENT,5000,,1,0.16,N,4
11912,24,22000,RENT,8.0,EDUCATION,11000,7.51,1,0.5,N,2
4918,26,40000,RENT,11.0,EDUCATION,5000,9.91,0,0.13,N,3
1176,26,97000,RENT,11.0,HOMEIMPROVEMENT,16800,12.42,0,0.17,N,3
15039,21,120000,MORTGAGE,5.0,VENTURE,15000,10.25,0,0.13,N,2
25282,30,60000,RENT,5.0,PERSONAL,12000,10.99,0,0.2,N,7
5582,23,75000,RENT,4.0,VENTURE,5000,,0,0.07,N,3
22132,27,45000,RENT,4.0,PERSONAL,6500,10.99,0,0.14,N,8
12116,22,40000,OWN,4.0,EDUCATION,8000,5.79,0,0.2,N,2
27537,33,82000,RENT,5.0,VENTURE,15000,14.35,0,0.18,N,7
1825,23,29952,MORTGAGE,1.0,DEBTCONSOLIDATION,4750,14.46,1,0.16,Y,4
11369,26,74000,MORTGAGE,4.0,VENTURE,3500,,0,0.05,Y,4
30034,36,44000,RENT,2.0,MEDICAL,5000,13.22,1,0.11,Y,13
22236,29,54000,MORTGAGE,2.0,EDUCATION,2500,13.49,0,0.05,Y,9
8067,25,50000,RENT,5.0,MEDICAL,7200,7.29,0,0.14,N,4
12627,21,27600,RENT,2.0,EDUCATION,3000,11.49,0,0.11,N,4
160,23,13920,OWN,2.0,PERSONAL,7750,17.04,1,0.56,N,4
15469,25,138000,MORTGAGE,0.0,MEDICAL,5000,11.86,0,0.04,N,4
22220,35,53500,MORTGAGE,3.0,MEDICAL,10000,9.91,0,0.19,N,5
12794,25,57424,RENT,2.0,MEDICAL,12000,15.31,1,0.18,N,4
22777,34,58000,MORTGAGE,18.0,HOMEIMPROVEMENT,4000,5.42,0,0.07,N,8
5766,24,46325,MORTGAGE,6.0,MEDICAL,3600,7.68,0,0.08,N,4
15354,24,62400,RENT,8.0,EDUCATION,15000,9.45,0,0.24,N,4
19126,30,21360,RENT,1.0,VENTURE,2400,10.25,0,0.11,N,9
1707,26,22584,RENT,,PERSONAL,1800,8.49,0,0.08,N,2
2216,26,35000,RENT,5.0,VENTURE,13225,13.49,1,0.38,Y,3
6329,23,49000,MORTGAGE,7.0,VENTURE,4000,13.99,0,0.08,N,4
2995,23,31200,RENT,0.0,EDUCATION,3200,13.49,0,0.1,Y,4
29755,47,37000,MORTGAGE,6.0,PERSONAL,7400,8.0,0,0.2,N,13
25491,27,42000,RENT,1.0,VENTURE,3000,11.83,0,0.07,N,5
25723,27,90000,MORTGAGE,11.0,VENTURE,21000,15.62,0,0.23,N,9
398,25,115200,RENT,0.0,HOMEIMPROVEMENT,24250,11.36,0,0.21,N,2
26756,30,28000,OWN,14.0,MEDICAL,14400,12.18,0,0.51,N,5
16180,22,34992,RENT,1.0,DEBTCONSOLIDATION,5000,,0,0.14,N,2
30900,48,70000,MORTGAGE,2.0,HOMEIMPROVEMENT,21600,7.51,0,0.31,N,11
10987,25,36499,RENT,1.0,HOMEIMPROVEMENT,4200,10.99,1,0.12,N,4
13590,22,94200,MORTGAGE,6.0,PERSONAL,20000,8.88,0,0.21,N,2
28694,30,69996,RENT,0.0,PERSONAL,2000,10.65,0,0.03,N,10
19390,28,31000,RENT,2.0,PERSONAL,3000,10.0,0,0.1,N,7
22565,27,98500,RENT,5.0,HOMEIMPROVEMENT,7200,14.35,0,0.07,Y,6
6713,22,50000,OWN,2.0,EDUCATION,5600,11.86,0,0.11,N,2
3940,23,47000,RENT,3.0,DEBTCONSOLIDATION,4000,,0,0.09,N,4
30143,39,47471,MORTGAGE,5.0,DEBTCONSOLIDATION,5000,7.51,0,0.11,N,14
22314,29,27000,RENT,4.0,VENTURE,7000,13.72,0,0.26,N,7
12943,20,85920,MORTGAGE,3.0,DEBTCONSOLIDATION,12000,8.49,0,0.14,N,2
31810,44,150000,MORTGAGE,17.0,PERSONAL,25000,13.43,0,0.17,N,17
27567,29,87000,RENT,1.0,HOMEIMPROVEMENT,15000,10.59,0,0.17,N,6
24678,27,75000,MORTGAGE,6.0,MEDICAL,10000,5.79,0,0.13,N,7
30466,48,55000,MORTGAGE,7.0,HOMEIMPROVEMENT,10000,,0,0.18,Y,11
12897,26,75000,RENT,0.0,MEDICAL,12000,10.38,0,0.16,N,3
21599,30,49000,OWN,7.0,PERSONAL,8500,12.18,0,0.17,N,8
21117,27,63000,RENT,11.0,DEBTCONSOLIDATION,5000,10.0,0,0.08,N,5
13571,23,70000,RENT,0.0,VENTURE,12700,,0,0.18,N,2
20368,34,32000,RENT,0.0,MEDICAL,4500,6.62,0,0.14,N,6
21100,31,45000,MORTGAGE,6.0,DEBTCONSOLIDATION,2500,7.88,0,0.06,N,8
5943,23,36000,RENT,1.0,MEDICAL,5600,7.9,0,0.16,N,4
6175,21,25000,RENT,3.0,DEBTCONSOLIDATION,6000,,0,0.24,N,4
